,0,1,3191,3192,3193,3194,3195,3209,3212,3213,3216,3582,3664,3681,3682,3685,3702,3722,3732,3733,3734,3799,3822,3823,3826,3844,3863,3864,3865,3884,3908,3909,3915,3922,3923,3924,3926,3929,4127,6423,6531,6565,6568,6594
3213,12232.12,10197.97,6836.22,4927.22,345.29,453.24,890.2,1089.73,126.22,0.0,799.77,11492.55,14507.71,11541.3,11243.66,11195.5,12124.39,15759.37,10454.59,10486.04,10467.64,7197.48,8409.77,8335.82,5935.21,8849.21,8276.67,8518.38,8701.73,7529.99,5915.2,4626.62,4252.72,5554.16,5338.03,6471.97,5974.29,4795.56,4352.6,6067.61,11344.56,15207.7,16030.67,14895.32
3216,11432.41,9398.26,6036.51,4127.52,1885.12,1993.07,90.42,289.95,1666.05,1538.13,0.0,10692.84,13708.0,10741.59,10443.95,10395.79,11324.68,14959.66,9654.89,9686.33,9667.93,6397.77,7610.06,7536.11,5135.5,8049.5,7476.96,7718.67,7902.02,6730.28,5115.49,3826.92,3453.02,4754.46,4538.32,5672.26,5174.58,3995.85,3552.89,5267.91,10544.85,14407.99,15230.97,14095.61
3582,9343.16,19223.0,7952.04,9317.21,9787.01,9894.96,10331.92,10531.45,9567.94,9440.03,10241.5,0.0,3689.8,833.51,535.87,403.36,631.84,4266.82,1314.12,1345.56,1327.16,4502.46,4019.03,3945.07,7180.74,4174.35,3462.26,3703.98,4026.87,4834.97,7160.73,8245.47,8681.58,6669.99,6453.85,7587.8,7219.82,8070.16,8781.45,7313.15,499.58,3715.15,4538.13,3402.77
3664,9777.45,19657.28,10830.76,12195.93,12665.73,12773.68,13210.64,18096.73,12446.66,12318.75,13120.22,3653.05,0.0,3827.53,3529.89,3642.83,4485.65,3347.26,4192.84,4224.28,4205.88,7381.18,6897.75,6823.79,10059.46,10814.64,6340.98,6582.7,10667.15,7713.69,10039.46,11124.19,16777.05,9548.71,9332.57,10466.52,10098.54,10948.88,16383.42,10191.87,4043.46,1133.23,310.25,1934.72
3681,9534.13,13401.16,7823.75,9188.92,9658.72,9766.67,10203.63,10403.16,9439.65,9311.74,10113.21,190.96,3880.77,0.0,407.58,275.07,822.8,4457.79,1185.83,1217.27,1198.87,4374.16,3890.73,3816.78,7052.45,4046.06,3333.97,3575.69,3898.58,4706.68,7032.44,8117.18,8553.29,6541.7,6325.56,7459.51,7091.53,7941.87,8653.16,7184.86,42.97,3906.11,4729.09,3593.73
3682,8930.4,18810.23,7988.08,9353.25,9823.05,9931.0,10367.96,10567.49,9603.98,9476.07,10277.54,488.53,3436.18,297.64,0.0,572.63,1120.37,4755.35,1350.16,1381.6,1363.2,4538.5,4055.07,3981.11,7216.78,4210.39,3498.3,3740.02,4062.91,4871.01,7196.77,8281.51,8717.62,6706.03,6489.89,7623.84,7255.86,8106.2,8817.49,7349.19,340.53,4203.67,5026.65,3891.29
3685,9653.57,13520.6,7943.19,9308.36,9778.16,9886.11,10323.07,10522.6,9559.09,9431.18,10232.65,310.41,4000.21,824.66,527.02,0.0,942.25,4577.23,1305.27,1336.71,1318.31,4493.61,4010.18,3936.22,7171.89,4165.5,3453.41,3695.13,4018.02,4826.12,7151.88,8236.62,8672.73,6661.14,6445.0,7578.95,7210.97,8061.31,8772.6,7304.3,162.41,4025.55,4848.53,3713.17
3702,9612.89,19492.72,8730.71,10095.87,10565.67,10673.62,11110.58,11310.11,10346.61,10218.69,11020.16,887.83,4487.03,1612.17,1314.53,1182.02,0.0,3905.48,2228.63,2260.07,2088.44,5281.12,4797.69,4723.74,7959.41,4953.02,4240.92,4482.64,4805.53,5613.63,7939.4,9024.13,9460.24,7448.65,7232.52,8366.46,7998.48,8848.82,9560.12,8091.81,1278.24,3353.8,4176.78,3041.42
3722,12743.38,22623.22,12223.95,13589.11,14058.91,14166.86,14603.82,14803.35,13839.84,13711.93,14513.4,4381.07,3371.07,5105.41,4807.77,4675.26,3927.91,0.0,5886.05,5917.49,5745.86,8774.36,8290.93,8216.98,11452.64,8446.26,7734.16,7975.88,8298.77,9106.87,11432.64,12517.37,12953.48,10941.89,10725.75,11859.7,11491.72,12342.06,13053.36,11585.05,4771.48,2237.84,3060.82,1362.37
3732,7313.14,12270.66,6693.25,8058.42,8528.22,8636.17,9073.13,9272.66,8309.15,8181.24,8982.71,1733.58,4748.73,1782.33,1484.69,1436.53,2365.42,6000.4,0.0,727.06,708.66,3243.67,2760.24,2686.28,5921.95,2915.56,2203.47,2445.19,2768.08,3576.18,5901.94,6986.68,7422.79,5411.2,5195.06,6329.01,5961.03,6811.37,7522.66,6054.36,1585.58,5448.72,6271.7,5136.34
3733,7238.68,12196.2,6618.8,7983.96,8453.76,8561.72,8998.67,9198.2,8234.7,8106.78,8908.25,1659.12,4674.28,1707.87,1410.23,1362.07,2290.96,5925.94,621.17,0.0,634.21,3169.21,2685.78,2611.83,5847.5,2841.11,2129.02,2370.73,2693.63,3501.72,5827.49,6912.22,7348.34,5336.74,5120.61,6254.55,5886.58,6736.92,7448.21,5979.91,1511.13,5374.27,6197.25,5061.89
3734,7410.31,12367.83,6790.42,8155.59,8625.39,8733.34,9170.3,9369.83,8406.32,8278.41,9079.88,1292.97,4308.13,1341.72,1044.08,995.92,2093.01,5728.0,140.19,171.63,0.0,3340.84,2857.41,2783.45,6019.12,3012.74,2300.64,2542.36,2865.25,3673.35,5999.11,7083.85,7519.96,5508.37,5292.23,6426.18,6058.2,6908.54,7619.83,6151.53,1144.98,5176.32,5999.3,4863.94
3799,5750.0,10707.52,3663.27,5028.43,5498.23,5606.18,6043.14,6242.67,5279.16,5151.25,5952.72,4395.12,7410.28,4443.88,4146.23,4098.08,5026.96,8661.95,3357.17,3388.61,3370.21,0.0,1312.35,1238.39,2891.96,1751.78,1179.24,1420.96,1604.3,392.5,2871.96,3956.69,4392.8,2381.21,2165.07,3299.02,2931.04,3781.38,4492.68,3024.37,4247.13,8110.27,8933.25,7797.89
3822,6286.6,11244.12,4559.82,5924.98,6394.78,6502.73,6939.69,7139.22,6175.72,6047.8,6849.27,4931.72,7946.88,4980.47,4682.83,4634.67,5563.56,9198.54,3893.77,3925.21,3906.81,1110.23,0.0,552.85,3788.51,2288.38,1715.84,1957.55,2140.9,1442.74,3768.51,4853.24,5289.35,3277.76,3061.63,4195.57,3827.59,4677.93,5389.23,3920.92,4783.73,8646.87,9469.85,8334.49
3823,5811.22,10768.74,4084.43,5449.6,5919.4,6027.35,6464.31,6663.84,5700.33,5572.42,6373.89,4456.34,7471.5,4505.09,4207.45,4159.29,5088.18,8723.16,3418.38,3449.82,3431.43,634.84,1373.56,0.0,3313.13,1813.0,1240.45,1482.17,1665.52,967.36,3293.12,4377.86,4813.97,2802.38,2586.24,3720.19,3352.21,4202.55,4913.84,3445.54,4308.35,8171.48,8994.46,7859.11
3826,7886.47,10522.14,2410.26,3775.42,4245.22,4353.17,4790.13,4989.66,4026.16,3898.24,4699.71,6531.59,9546.75,6580.34,6282.7,6234.54,7163.43,10798.41,5493.63,5525.08,5506.68,2236.52,3448.81,3374.86,0.0,3888.25,3315.71,3557.42,3740.77,2569.03,475.54,2703.68,3139.79,1128.2,912.06,2046.01,221.74,2528.37,3239.67,1106.65,6383.6,10246.73,11069.71,9934.36
3844,4977.78,9935.3,5182.68,6547.85,7017.65,7125.6,7562.56,7762.09,6798.58,6670.67,7472.14,3636.67,6651.83,3685.42,3387.78,3339.62,4268.51,7903.49,2598.72,2630.16,2611.76,1733.09,1249.66,1175.71,4411.38,0.0,692.9,934.62,1436.84,2065.61,4391.37,5476.11,5912.22,3900.63,3684.49,4818.44,4450.46,5300.8,6012.09,4543.79,3488.68,7351.82,8174.8,7039.44
3863,5166.42,10123.94,5171.92,6537.09,7006.89,7114.84,7551.8,7751.33,6787.82,6659.91,7461.38,3625.91,6641.07,3674.67,3377.02,3328.87,4257.75,7892.74,2587.96,2619.4,2601.0,1722.33,1238.91,1164.95,4400.62,754.1,0.0,283.72,606.61,2054.85,4380.61,5465.35,5901.46,3889.87,3673.73,4807.68,4439.7,5290.04,6001.33,4533.03,3477.92,7341.06,8164.04,7028.68
3864,4859.16,9816.68,4923.03,6288.19,6757.99,6865.94,7302.9,7502.43,6538.93,6411.01,7212.48,3967.19,6982.34,4015.94,3718.3,3670.14,4599.03,8234.01,2929.23,2960.67,2942.27,1473.44,990.01,916.06,4151.73,470.38,751.3,0.0,322.89,1805.95,4131.72,5216.45,5652.56,3640.97,3424.84,4558.78,4190.81,5041.14,5752.44,4284.13,3819.2,7682.33,8505.31,7369.95
3865,5023.56,9981.08,5087.43,6452.59,6922.4,7030.35,7467.3,7666.83,6703.33,6575.41,7376.88,3719.99,6735.15,3768.74,3471.1,3422.94,4351.83,7986.81,2682.04,2713.48,2695.08,1637.84,1154.41,1080.46,4316.13,147.48,915.71,346.21,0.0,1970.35,4296.12,5380.85,5816.97,3805.38,3589.24,4723.18,4355.21,5205.55,5916.84,4448.54,3572.0,7435.14,8258.12,7122.76
3884,6082.51,11040.03,3995.78,5360.94,5830.74,5938.69,6375.65,6575.18,5611.68,5483.76,6285.23,4727.63,7742.79,4776.39,4478.75,4430.59,5359.47,8994.46,3689.68,3721.12,3702.72,392.5,1644.86,1570.9,3224.48,2084.3,1511.75,1753.47,1936.81,0.0,3204.47,4289.2,4725.31,2713.72,2497.59,3631.53,3263.55,4113.89,4825.19,3356.88,4579.64,8442.78,9265.76,8130.4
3908,7410.93,10046.61,1934.72,3299.88,3769.68,3877.63,4314.59,4514.12,3550.62,3422.7,4224.17,6056.05,9071.21,6104.8,5807.16,5759.0,6687.89,10322.87,5018.09,5049.54,5031.14,1760.98,2973.27,2899.32,471.76,3412.71,2840.17,3081.88,3265.23,2093.49,0.0,2228.14,2664.25,652.66,436.52,1570.47,510.84,2052.83,2764.13,631.12,5908.06,9771.2,10594.17,9458.82
3909,7640.58,8681.17,3911.42,2002.43,2472.23,2580.18,3017.14,3216.67,2253.16,2125.25,2926.72,8567.75,11582.91,8616.51,8318.87,8270.71,9199.59,12834.58,7529.8,7561.24,7542.84,4272.68,5484.98,5411.02,3010.41,5924.42,5351.87,5593.59,5776.93,4605.19,2990.4,0.0,436.19,2629.37,2413.23,3547.18,3049.49,979.02,536.06,3142.82,8419.76,12282.9,13105.88,11970.52
3915,7204.39,8464.37,3607.71,2073.54,2543.34,2651.3,3088.25,3287.78,2324.28,2196.36,2997.83,8264.04,11279.19,8312.79,8015.15,7966.99,8895.88,12530.86,7226.08,7257.52,7239.12,3968.96,5181.26,5107.31,2706.69,5620.7,5048.15,5289.87,5473.22,4301.48,2686.69,373.9,0.0,2325.65,2109.51,3243.46,2745.77,542.84,99.87,2839.1,8116.05,11979.18,12802.16,11666.8
3922,10451.73,10717.33,1744.2,3109.36,3579.16,3687.12,4124.07,4323.6,3360.1,3232.18,4033.65,9712.16,12727.32,9760.92,9463.27,9415.12,10344.0,13978.99,8674.21,8705.65,8687.25,5417.09,6629.39,6555.43,4154.82,7068.83,6496.28,6738.0,6921.34,5749.6,4134.81,2846.24,2472.34,0.0,3557.64,1379.95,4193.9,3015.17,2572.21,4287.23,9564.17,13427.31,14250.29,13114.93
3923,10207.19,10472.78,1499.66,2864.82,3334.62,3442.57,3879.53,4079.06,3115.56,2987.64,3789.11,9467.62,12482.78,9516.37,9218.73,9170.57,10099.46,13734.44,8429.67,8461.11,8442.71,5172.55,6384.84,6310.89,3910.28,6824.28,6251.74,6493.45,6676.8,5505.06,3890.27,2601.7,2227.8,217.6,0.0,1135.41,3949.36,2770.63,2327.67,4042.69,9319.63,13182.77,14005.75,12870.39
3924,9123.05,9388.64,415.52,1780.68,2250.48,2358.44,2795.39,2994.92,2031.42,1903.5,2704.97,8383.48,11398.64,8432.23,8134.59,8086.43,9015.32,12650.3,7345.53,7376.97,7358.57,4088.41,5300.7,5226.75,2826.14,5740.14,5167.6,5409.31,5592.66,4420.92,2806.13,1517.56,1143.66,2445.1,2228.96,0.0,2865.22,1686.49,1243.53,2958.55,8235.49,12098.63,12921.61,11786.25
3926,7664.73,10300.41,2188.52,3553.68,4023.48,4131.43,4568.39,4767.92,3804.42,3676.5,4477.97,6309.85,9325.01,6358.6,6060.96,6012.8,6941.69,10576.67,5271.89,5303.34,5284.94,2014.78,3227.07,3153.12,385.81,3666.51,3093.97,3335.68,3519.03,2347.29,253.8,2481.94,2918.05,906.46,690.32,1824.27,0.0,2306.63,3017.93,884.92,6161.86,10025.0,10847.97,9712.62
3929,7344.68,8604.66,3261.28,2193.99,2663.79,2771.74,3208.7,3408.23,2444.73,2316.81,3118.28,7917.61,10932.77,7966.36,7668.72,7620.56,8549.45,12184.43,6879.66,6911.1,6892.7,3622.54,4834.83,4760.88,2360.27,5274.27,4701.73,4943.44,5126.79,3955.05,2340.26,191.63,627.75,1979.22,1763.09,2897.03,2399.35,0.0,727.62,2492.68,7769.62,11632.76,12455.74,11320.38
4127,7104.52,8364.5,3507.83,1973.67,2443.47,2551.42,2988.38,3187.91,2224.4,2096.49,2897.96,8164.16,11179.32,8212.92,7915.27,7867.12,8796.0,12430.99,7126.21,7157.65,7139.25,3869.09,5081.39,5007.43,2606.82,5520.82,4948.28,5190.0,5373.34,4201.6,2586.81,274.03,393.63,2225.78,2009.64,3143.59,2645.9,442.96,0.0,2739.23,8016.17,11879.31,12702.29,11566.93
6423,6806.25,11763.77,4080.44,5445.61,5915.41,6023.36,6460.32,6659.85,5696.34,5568.43,6369.9,5451.37,8466.53,5500.13,5202.49,5154.33,6083.21,9718.2,4413.42,4444.86,4426.46,1156.3,2368.6,2294.64,3309.14,2808.04,2235.49,2477.21,2660.55,1488.81,3289.13,4373.87,4809.98,2798.39,2582.25,3716.2,3348.22,4198.56,4909.85,0.0,5303.38,9166.52,9989.5,8854.14
6531,9491.15,13358.18,7780.78,9145.94,9615.75,9723.7,10160.65,10360.18,9396.68,9268.76,10070.23,147.99,3837.79,662.25,364.61,232.1,779.83,4414.81,1142.86,1174.3,1155.9,4331.19,3847.76,3773.81,7009.48,4003.09,3291.0,3532.71,3855.61,4663.7,6989.47,8074.2,8510.32,6498.73,6282.59,7416.53,7048.56,7898.9,8610.19,7141.89,0.0,3863.14,4686.12,3550.76
6565,12167.9,22047.73,11648.46,13013.62,13483.42,13591.38,14028.33,14227.86,13264.36,13136.44,13937.91,3805.58,1133.23,4529.93,4232.29,4099.77,3352.43,2214.03,5310.56,5342.0,5170.37,8198.87,7715.44,7641.49,10877.16,7870.77,7158.68,7400.39,7723.29,8531.38,10857.15,11941.88,12378.0,10366.4,10150.27,11284.21,10916.24,11766.58,12477.87,11009.57,4195.99,0.0,822.98,801.49
6568,10087.64,19967.47,12471.44,13836.6,14306.4,14414.36,14851.31,18406.92,14087.34,13959.42,14760.89,4628.56,310.25,5352.91,5055.27,4922.75,4175.41,3037.01,6133.54,6164.98,5993.35,9021.85,8538.42,8464.47,11700.14,8693.75,7981.66,8223.37,8546.27,9354.36,11680.13,12764.86,13200.98,11189.38,10973.25,12107.19,11739.22,12589.56,16693.61,11832.55,5018.97,822.98,0.0,1624.47
6594,11806.99,21686.82,11287.55,12652.72,13122.52,13230.47,13667.43,13866.96,12903.45,12775.54,13577.01,3444.68,1992.84,4169.02,3871.38,3738.87,2991.52,1270.94,4949.65,4981.09,4809.47,7837.96,7354.53,7280.58,10516.25,7509.86,6797.77,7039.49,7362.38,8170.48,10496.24,11580.98,12017.09,10005.5,9789.36,10923.31,10555.33,11405.67,12116.96,10648.66,3835.08,859.61,1682.59,0.0
