,0,1,319,976,1127,2989,2990,2991,2992,2993,2994,2995,2996,2997,3024,3033,3034,3035,3036,3037,3038,3039,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3053,3054,3055,3056,3080,3086,3092,3095,3098,3103,3104,3105,3106,3108,3109,3110,3111,3117,3122,3124,3125,3621,3622,3623,3624,3625,3627,3631,3633,3634,3671,3673,3708,3746,3824,6516,6519,6541,6542,6543,6544,6556,6557
3054,5696.52,16242.45,722.14,1440.85,606.9,5044.64,3602.03,3814.73,3091.99,3124.96,3726.11,3849.96,3747.42,3938.16,2519.79,1410.71,1031.22,1369.26,1254.56,1752.33,1555.02,1872.92,1924.22,1823.65,1768.87,1770.93,942.71,1209.71,867.88,761.22,365.74,603.04,500.5,404.81,720.46,503.51,0.0,679.03,564.08,868.29,2956.51,1561.15,1764.54,2156.84,4578.6,875.25,1103.92,919.42,3665.88,3555.76,3627.47,3542.26,4700.29,3395.43,528.53,2615.37,1054.42,805.03,763.68,692.75,702.74,439.55,246.26,764.38,845.85,622.08,675.98,861.67,571.68,2016.09,1756.68,1676.86,4110.83,1777.14,1709.26,1618.92,1727.14,3295.29
3055,6142.11,16021.94,1204.61,1616.21,72.12,5490.24,3943.46,3594.22,3433.42,3466.4,3505.6,3629.44,3526.9,3717.65,2695.15,1586.07,1206.58,1544.62,1429.92,1927.69,1730.38,2048.28,2099.58,1999.01,1944.23,1946.29,1118.07,1385.07,647.36,540.71,541.1,778.4,675.86,769.36,895.82,678.87,662.87,0.0,343.57,768.66,3297.94,1736.51,1939.9,2332.2,5024.19,1050.61,1279.28,1094.78,3445.36,3335.24,3406.95,3321.75,5145.88,3174.91,512.58,2790.73,542.9,803.98,913.66,1175.21,1201.35,1101.99,908.7,487.44,625.34,417.64,1061.72,1344.14,294.73,2191.45,1932.04,1852.22,4556.42,1952.5,1884.62,1794.27,1902.5,3636.73
3056,5868.73,15748.56,1031.06,1501.26,271.44,5216.86,3670.08,3320.84,3160.04,3193.02,3232.22,3356.06,3253.52,3444.27,2580.2,1471.13,1091.63,1429.67,1314.97,1812.75,1615.43,1933.33,1984.63,1884.06,1829.28,1831.34,1003.12,1270.12,373.98,267.33,426.15,663.45,560.91,654.41,780.87,563.92,547.92,343.57,0.0,495.28,3024.56,1621.56,1824.95,2217.26,4750.81,935.66,1164.33,979.83,3171.98,3061.86,3133.57,3048.37,4872.5,2901.53,695.95,2675.78,369.35,630.43,740.11,1001.66,1027.8,987.04,793.75,771.16,351.96,601.01,888.18,1170.59,578.46,2076.5,1817.09,1737.27,4283.04,1837.55,1769.67,1679.33,1787.56,3363.35
3080,5013.75,14842.08,1606.17,1784.31,696.54,4361.88,2919.27,3151.86,2409.23,2442.2,3187.25,2821.88,3208.55,2910.08,2863.25,1201.8,1374.68,1712.72,1598.02,2095.79,1898.48,2216.38,2267.68,2167.11,2112.33,2114.39,1286.17,526.95,534.41,374.95,508.92,1207.82,897.45,990.95,1612.46,900.45,884.46,768.66,495.28,0.0,2273.75,878.39,1081.78,2500.3,3895.84,1218.71,1447.38,1262.88,3127.01,3016.89,3088.61,3003.4,4017.53,2732.56,1032.49,1571.45,864.63,1125.71,1235.39,1576.77,1586.76,1323.58,1130.29,1107.7,306.99,937.54,1560.01,1745.7,914.99,2359.55,2100.14,2020.32,3428.07,2120.6,2052.72,1962.37,2070.6,2612.53
3086,3625.69,10125.77,4273.17,3213.5,3093.6,1861.9,764.02,1119.03,153.73,346.41,1555.46,666.63,682.13,754.83,1665.83,2605.44,2803.87,3141.91,3027.21,3524.98,3327.67,3645.57,3696.87,3596.3,3541.52,3543.58,2715.36,1930.59,2677.8,2518.34,2652.3,2637.01,3026.37,3132.81,3041.65,2843.18,3027.84,3165.73,3081.21,2328.91,0.0,2282.02,1522.99,3929.49,580.3,2647.9,2876.57,2692.07,1050.76,904.72,844.62,759.41,2629.47,699.73,3175.87,2012.66,3611.46,3872.55,3982.22,4243.78,4269.92,3466.96,3273.67,3251.08,2729.25,3080.93,4130.29,4412.71,3058.38,3595.99,3529.33,3449.51,2040.01,3549.79,3481.91,3391.56,3499.79,579.7
3092,4932.77,14761.1,2136.36,753.34,1480.41,4280.9,2838.28,3070.88,2328.25,2361.22,2526.6,2740.9,2756.4,2829.1,1832.28,375.76,343.71,681.75,567.05,1064.82,867.51,1185.41,1236.71,1136.14,1081.35,1083.42,569.14,351.44,1189.75,1030.29,1194.48,830.58,1219.94,1326.38,1235.22,1036.75,1414.65,1552.53,1437.59,840.87,2192.76,0.0,1000.8,1469.33,3814.86,501.68,730.35,545.85,2793.42,2809.02,2880.73,2795.52,3936.55,2651.58,1562.68,865.67,1806.93,2219.25,2177.9,2106.97,2116.96,1853.77,1660.48,1637.89,1147.85,1467.74,2090.2,2275.89,1445.18,1328.58,1069.16,989.35,3347.09,1089.62,1021.75,931.4,1039.63,2531.55
3095,4051.17,13879.49,2465.99,1929.94,1810.04,3399.3,1956.68,2189.27,1446.64,1479.61,2053.66,1859.29,1874.79,1947.49,996.71,1059.18,1520.31,1858.35,1743.65,2241.42,2044.11,2362.01,2413.31,2312.74,2257.96,2260.02,1431.8,647.03,1394.24,1234.78,1368.75,1353.45,1742.81,1849.25,1758.09,1559.62,1744.28,1882.17,1767.22,1045.35,1311.16,998.47,0.0,2645.93,2933.25,1364.34,1593.01,1408.51,1993.43,1883.31,1955.02,1869.81,3054.94,1769.97,1892.31,569.1,2136.57,2548.89,2507.53,2436.6,2446.59,2183.4,1990.11,1967.52,1352.34,1797.37,2419.83,2605.53,1774.82,2505.18,2245.77,2165.95,2465.48,2266.23,2198.35,2108.01,2216.23,1649.94
3098,6491.11,11924.63,1809.1,714.76,2136.51,5839.24,4396.62,4629.22,3886.59,3919.56,2901.54,3478.17,3375.63,3566.37,2207.22,1554.22,1137.12,1103.05,988.35,782.88,614.6,551.15,237.16,344.9,532.75,626.96,1400.16,2058.85,2397.48,2290.83,1895.34,2180.25,1228.03,1134.53,1043.37,1206.89,1530.03,2208.63,2093.68,2397.89,3751.1,1482.38,2559.14,0.0,5373.2,1332.7,1561.37,1376.87,3168.37,3183.97,3255.68,3170.47,5494.89,4209.92,1615.49,2302.8,2141.38,1891.99,1850.64,1779.7,1789.7,1526.51,1374.72,2293.98,2375.45,1709.04,1762.94,1948.63,2101.28,314.02,404.7,707.41,4905.43,475.57,565.29,581.3,594.42,4089.89
3103,2444.67,9326.12,4562.96,2686.6,3572.26,887.02,264.25,1866.54,474.02,509.44,959.12,438.95,454.46,527.16,1347.72,2078.93,2636.89,2510.4,2432.76,2998.08,2800.77,3118.67,3169.97,3069.4,3014.62,3016.68,2899.93,2791.76,3453.92,3347.26,3513.48,3498.18,3887.54,3993.98,3902.82,3704.35,3848.74,3644.38,3371.0,3190.08,627.75,3143.2,2384.17,3402.59,0.0,2832.47,3061.14,2876.64,823.09,677.05,616.95,531.74,1406.89,1447.23,4792.27,1776.16,3901.25,4162.34,4272.02,4533.57,4559.71,4703.28,4094.57,4071.98,3019.04,3901.82,4420.08,4702.5,3879.27,3277.89,3002.43,2922.61,817.43,3022.89,2955.01,2864.67,2972.89,975.0
3104,5198.02,15026.34,1621.16,605.21,965.21,4546.15,3103.53,3336.13,2593.49,2626.46,2378.47,3006.14,2852.55,3094.35,1684.15,575.07,195.58,533.62,418.92,916.69,719.38,1037.28,1088.58,988.01,933.22,935.29,107.07,765.76,1226.18,1093.33,679.28,887.16,704.74,811.18,720.02,521.55,899.45,1037.34,922.39,1255.19,2458.01,503.23,1266.04,1321.2,4080.1,0.0,228.67,83.77,2645.29,2660.89,2732.6,2647.39,4201.79,2916.82,1047.48,1779.72,1291.74,1704.05,1662.7,1591.77,1601.76,1338.57,1145.28,1122.69,1204.16,952.54,1575.0,1760.7,929.99,1180.45,921.03,841.22,3612.33,941.5,873.62,783.27,891.5,2796.79
3105,5383.92,15212.25,1807.06,791.11,1151.11,4732.05,3289.43,3522.03,2779.39,2812.36,2564.37,3192.04,3038.45,3280.25,1870.05,760.97,381.48,719.52,604.82,1102.59,905.28,1223.18,1274.48,1173.91,1119.13,1121.19,292.97,951.66,1412.09,1279.23,865.19,1073.06,890.64,997.08,905.92,707.46,1085.35,1223.24,1108.29,1441.09,2643.91,689.14,1451.95,1507.1,4266.0,185.9,0.0,269.68,2831.19,2846.79,2918.5,2833.29,4387.7,3102.72,1233.38,1965.63,1477.64,1889.96,1848.6,1777.67,1787.66,1524.47,1331.19,1308.59,1390.06,1138.44,1760.9,1946.6,1115.89,1366.35,1106.94,1027.12,3798.24,1127.4,1059.52,969.17,1077.4,2982.7
3106,5242.19,15070.51,1665.33,649.37,1009.38,4590.31,3147.7,3380.29,2637.66,2670.63,2422.64,3050.31,2896.72,3138.51,1728.32,619.24,239.74,577.78,463.09,960.86,763.54,1081.45,1132.74,1032.18,977.39,979.46,83.49,809.92,1270.35,1137.5,723.45,931.32,748.91,855.35,764.19,565.72,943.62,1081.5,966.56,1299.35,2502.18,547.4,1310.21,1365.37,4124.27,83.77,312.44,0.0,2689.46,2705.06,2776.77,2691.56,4245.96,2960.99,1091.65,1823.89,1335.9,1748.22,1706.87,1635.94,1645.93,1382.74,1189.45,1166.86,1248.33,996.7,1619.17,1804.86,974.15,1224.62,965.2,885.38,3656.5,985.66,917.79,827.44,935.67,2840.96
3108,3525.85,9571.87,4327.17,2450.81,3336.47,1813.03,1237.41,2126.18,1383.55,1416.52,294.68,623.67,521.12,711.87,1111.93,1843.14,2401.1,2274.61,2196.97,2762.29,2564.98,2882.88,2934.18,2833.61,2778.83,2780.89,2664.14,2937.74,3218.12,3111.47,3491.18,3644.16,3625.94,3719.44,3277.09,3078.63,3612.94,3408.59,3135.21,3090.24,1248.07,2746.36,2530.15,3166.8,879.69,2596.68,2825.35,2640.85,0.0,143.71,256.02,315.97,3189.91,1706.88,4556.47,1540.37,3665.46,3926.55,4036.22,4297.78,4323.92,4467.49,3858.78,3836.18,2783.25,3666.03,4184.29,4466.7,3643.48,3042.09,2766.64,2686.82,2600.45,2787.1,2719.22,2628.87,2737.1,1527.91
3109,3418.06,9464.08,4219.38,2343.02,3228.67,1669.31,1093.69,2018.39,1275.76,1308.73,282.08,479.95,377.41,568.16,1004.14,1735.35,2293.31,2166.82,2089.17,2654.5,2457.18,2775.09,2826.38,2725.82,2671.03,2673.1,2556.35,2829.95,3110.33,3003.68,3383.38,3536.37,3518.14,3611.64,3169.3,2970.84,3505.15,3300.8,3027.42,2982.45,1140.28,2638.57,2422.35,3059.01,735.98,2488.89,2717.56,2533.05,146.04,0.0,112.31,172.26,3082.11,1599.09,4448.68,1432.57,3557.67,3818.75,3928.43,4189.98,4216.12,4359.7,3750.98,3728.39,2675.46,3558.24,4076.5,4358.91,3535.69,2934.3,2658.84,2579.02,2492.65,2679.3,2611.43,2521.08,2629.31,1384.2
3110,2738.53,8894.04,4331.69,2455.33,3340.98,1609.21,1033.59,2130.7,823.12,858.54,394.39,419.85,317.31,508.06,1116.45,1847.66,2405.62,2279.13,2201.49,2766.81,2569.49,2887.4,2938.7,2838.13,2783.34,2785.41,2668.66,2942.26,3222.64,3115.99,3495.69,3648.68,3630.45,3723.95,3281.61,3083.15,3617.46,3413.11,3139.73,3094.76,1252.59,2750.88,2534.67,3171.32,675.88,2601.2,2829.87,2645.37,258.35,112.31,0.0,112.16,2027.21,1711.4,4560.99,1544.89,3669.98,3931.06,4040.74,4302.29,4328.43,4472.01,3863.29,3840.7,2787.77,3670.55,4188.81,4471.22,3648.0,3046.61,2771.16,2691.33,1437.75,2791.61,2723.74,2633.39,2741.62,1324.1
3111,2626.38,8781.88,4602.16,2725.79,3611.45,1497.06,921.44,2103.48,710.97,746.38,569.66,307.7,205.16,395.9,1386.91,2118.13,2676.09,2549.59,2471.95,3037.28,2839.96,3157.86,3209.16,3108.59,3053.81,3055.87,2939.12,3028.7,3493.11,3386.46,3750.42,3735.13,4124.48,4230.92,4139.76,3941.3,3887.93,3683.57,3410.19,3427.03,864.7,3380.14,2621.11,3441.79,563.72,2871.66,3100.33,2915.83,433.63,418.7,531.01,0.0,1915.05,1684.17,4831.46,1815.35,3940.45,4201.53,4311.21,4572.76,4598.9,4742.47,4133.76,4111.17,3058.23,3941.01,4459.27,4741.69,3918.46,3317.08,3041.62,2961.8,1325.59,3062.08,2994.2,2903.86,3012.09,1211.94
3117,1667.63,8549.08,6166.56,5630.5,5510.61,489.4,1635.81,3621.44,1790.02,1825.43,2275.12,1754.95,1770.45,1843.15,2663.72,5022.44,5220.87,5558.92,5444.22,5941.99,5744.67,6062.58,6113.87,6013.31,5958.52,5960.59,5132.37,4347.59,5094.8,4935.34,5069.31,5054.02,5443.37,5549.81,5458.65,5260.19,5444.85,5582.73,5467.78,4745.92,3187.21,4699.03,3940.0,6346.5,1371.56,5064.9,5293.57,5109.07,2139.08,1993.04,1932.94,1847.74,0.0,3202.14,5592.88,4429.67,6472.53,6733.62,6843.29,6137.16,6147.16,5883.97,5690.68,5668.09,5052.91,5497.93,6120.4,6306.09,5475.38,6205.75,5946.33,5866.51,903.79,5966.79,5898.92,5808.57,5916.8,2291.0
3122,3945.3,10445.37,3755.75,3219.7,3099.8,1949.38,1121.29,423.38,826.48,859.45,1875.06,1469.06,1484.57,1557.27,1985.43,2611.63,2810.06,3148.11,3033.41,3531.18,3333.86,3651.77,3703.06,3602.5,3547.71,3549.78,2721.56,1936.78,2684.0,2524.53,2658.5,2643.21,3032.56,3139.0,3047.84,2849.38,3034.04,3171.92,3056.97,2335.11,691.0,2288.22,1529.19,3935.69,1382.74,2654.09,2882.76,2698.26,1814.82,1707.16,1647.06,1561.85,2949.07,0.0,3182.07,2018.86,4061.72,4322.81,4432.48,3726.35,3736.35,3473.16,3279.87,3257.28,2642.1,3087.12,3709.59,3895.28,3064.57,3794.94,3535.53,3455.7,2359.61,3555.98,3488.11,3397.76,3505.99,472.23
3124,7240.18,17120.02,517.74,1508.66,473.61,6588.31,5041.54,4692.29,4531.5,4564.47,4603.67,4727.52,4624.98,4815.73,3369.52,2260.45,1880.95,2218.99,2104.3,1576.78,1408.49,1345.04,1396.34,1579.93,1525.14,1527.21,1792.44,2059.45,1048.85,942.19,1215.47,1452.77,1050.85,986.43,1084.58,1353.24,850.16,512.58,745.05,1718.02,4396.02,2410.88,2614.27,1628.96,6122.26,1724.98,1953.65,1769.15,4543.44,4433.32,4505.03,4419.82,6243.96,4272.99,0.0,3465.1,850.02,600.63,559.27,488.34,498.33,235.14,694.85,451.4,1026.82,94.95,471.57,657.27,258.7,1539.11,1228.8,1501.3,5654.5,1533.41,1465.54,1375.19,1388.31,4734.81
3125,4099.82,10145.84,3124.48,1434.45,2505.93,3888.97,2595.76,2828.36,2085.72,2118.7,1122.76,1699.38,1596.84,1787.59,428.44,490.91,1384.75,1258.26,1180.61,1745.94,1548.62,1866.52,1917.82,1817.26,1762.47,1764.54,1647.79,1136.7,1883.91,1724.45,2220.0,1843.12,2245.46,2351.9,2260.74,2062.27,2440.17,2578.06,2463.11,1535.02,1950.24,865.67,569.1,2150.45,3422.92,1580.33,1809.0,1624.49,1389.58,1405.18,1476.89,1391.68,3544.61,2409.06,2588.2,0.0,2832.46,3207.37,3166.01,3095.08,3105.07,2841.88,2686.0,2663.41,1842.01,2493.26,3078.32,3264.01,2470.71,2025.74,1750.28,1670.46,2955.15,1770.74,1702.87,1612.52,1720.75,2289.03
3621,6390.69,16270.52,662.23,2004.62,958.71,5738.82,4192.05,3842.8,3682.01,3714.98,3754.18,3878.03,3775.49,3966.23,3864.55,2158.4,1778.9,2116.94,2002.24,2072.74,1904.46,1841.0,1892.3,2075.89,2021.1,2023.17,1690.39,1576.0,987.81,881.16,1113.42,1350.72,1546.81,1482.39,1580.54,1251.19,1346.12,1030.84,757.46,1109.11,3546.53,1927.44,2130.83,2124.93,5272.77,1622.93,1851.6,1667.1,3693.95,3583.83,3655.54,3570.33,5394.47,3423.5,891.53,4292.99,0.0,261.61,371.28,632.84,658.98,802.55,1190.82,1341.54,965.79,985.08,519.35,801.76,1148.84,2035.07,1724.76,1997.26,4805.01,2029.38,1961.5,1871.15,1884.27,3885.31
3622,6651.77,16531.61,412.84,1755.23,1219.8,5999.9,4453.13,4103.89,3943.09,3976.06,4015.26,4139.11,4036.57,4227.32,4125.64,2507.02,2127.52,2465.57,2350.87,1823.35,1655.07,1591.61,1642.91,1826.5,1771.72,1773.78,2039.02,2306.02,1248.9,1142.25,1462.05,1699.34,1297.42,1233.01,1331.16,1599.81,1096.73,1291.92,1018.54,1370.2,3807.61,2657.46,2860.85,1875.54,5533.86,1971.55,2200.22,2015.72,3955.03,3844.91,3916.62,3831.41,5655.55,3684.58,642.15,3711.67,261.61,0.0,121.89,383.45,409.59,553.16,941.43,1092.15,1226.87,735.69,269.96,552.38,899.45,1785.68,1475.37,1747.88,5066.09,1779.99,1712.11,1621.76,1634.89,4146.4
3623,6761.45,16641.28,371.49,1713.88,1329.47,6109.58,4562.81,4213.56,4052.77,4085.74,4124.94,4248.79,4146.25,4336.99,4235.32,2465.67,2086.17,2424.21,2309.52,1782.0,1613.71,1550.26,1601.56,1785.15,1730.36,1732.43,1997.66,2264.67,1358.58,1251.92,1420.69,1657.99,1256.07,1191.65,1289.8,1558.46,1055.38,1401.6,1128.22,1479.87,3917.29,2616.1,2819.49,1834.18,5643.53,1930.2,2158.87,1974.37,4064.71,3954.59,4026.3,3941.09,5765.23,3794.26,600.79,3670.32,371.28,121.89,0.0,342.09,368.23,511.81,900.07,1050.8,1336.55,694.34,228.61,511.02,858.09,1744.33,1434.02,1706.52,5175.77,1738.63,1670.76,1580.41,1593.53,4256.07
3624,7023.0,16902.84,55.19,1642.94,1002.07,6371.13,4824.36,4475.12,4314.32,4347.29,4386.49,4510.34,4407.8,4598.55,4496.87,2394.73,2015.24,2353.28,2238.58,1711.06,1542.78,1479.33,1530.63,1714.21,1659.43,1661.5,1926.73,2193.73,1620.13,1513.48,1349.76,1587.06,1185.13,1120.72,1218.87,1487.53,984.45,1041.05,1389.77,1852.31,4178.84,2545.17,2748.56,1763.25,5905.09,1859.27,2087.94,1903.44,4326.26,4216.14,4287.85,4202.64,6026.78,4055.81,529.86,3599.39,632.84,383.45,342.09,0.0,297.3,440.87,829.14,979.87,1598.1,623.41,254.4,268.15,787.16,1673.4,1363.09,1635.59,5437.32,1667.7,1599.82,1509.48,1522.6,4517.63
3625,7260.36,17140.19,537.91,1457.39,816.51,6608.49,5061.71,4712.47,4551.67,4584.65,4623.84,4747.69,4645.15,4835.9,3318.25,2209.18,1829.68,2167.72,2053.02,1525.51,1357.22,1293.77,1345.07,1528.65,1473.87,1475.94,1741.17,2008.17,1666.34,1559.68,1164.2,1401.5,999.57,935.16,1033.31,1301.97,798.89,855.49,1362.54,1666.75,4416.19,2359.61,2563.0,1577.69,6142.44,1673.71,1902.38,1717.88,4563.61,4453.49,4525.2,4439.99,6264.13,4293.16,344.3,3413.83,870.19,620.8,579.45,508.51,0.0,255.32,643.58,794.31,1644.31,437.85,491.75,344.01,601.6,1487.84,1177.53,1450.03,5674.67,1482.14,1414.26,1323.92,1337.04,4754.98
3627,7005.39,16885.22,282.94,1609.18,968.3,6353.52,4806.75,4457.5,4296.71,4329.68,4368.88,4492.73,4390.18,4580.93,4479.25,2360.97,1981.47,2319.52,2204.82,1677.3,1509.02,1445.56,1496.86,1680.45,1625.67,1627.73,1892.97,2159.97,1602.51,1495.86,1316.0,1553.29,1151.37,1086.96,1185.11,1453.76,950.68,1007.28,1372.16,1818.54,4161.23,2511.41,2714.8,1729.49,5887.47,1825.5,2054.17,1869.67,4308.65,4198.53,4270.24,4185.03,6009.17,4038.19,496.1,3565.62,615.22,365.83,324.48,253.55,263.54,0.0,795.38,946.1,1580.49,589.65,236.78,422.47,753.4,1639.64,1329.32,1601.83,5419.71,1633.94,1566.06,1475.71,1488.84,4500.01
3631,7198.63,17078.46,476.18,1450.93,754.78,6546.76,4999.99,4650.74,4489.95,4522.92,4562.12,4685.97,4583.43,4774.17,3311.8,2202.72,1823.23,2161.27,2046.57,1519.05,1350.77,1287.31,1338.61,1522.2,1467.42,1469.48,1734.72,2001.72,1659.88,1553.23,1157.75,1395.04,993.12,928.71,1026.86,1295.51,792.44,793.76,1356.09,1660.29,4354.47,2353.16,2556.55,1571.24,6080.71,1667.26,1895.93,1711.42,4501.89,4391.77,4463.48,4378.27,6202.41,4231.44,282.58,3407.37,808.46,559.07,517.72,446.79,456.78,193.59,0.0,732.58,1637.86,376.12,430.02,615.72,539.88,1481.39,1171.07,1443.58,5612.95,1475.69,1407.81,1317.47,1330.59,4693.25
3633,6201.62,16081.46,1264.12,1675.72,131.64,5549.75,4002.98,3653.73,3492.94,3525.91,3565.11,3688.96,3586.42,3777.16,2754.66,1645.59,1266.09,1604.13,1489.44,1987.21,1789.89,2107.79,2159.09,2058.53,2003.74,2005.81,1177.58,1444.59,706.88,600.23,600.62,837.91,735.38,828.88,955.33,738.38,722.38,74.44,403.08,828.17,3357.46,1796.02,1999.42,2391.72,5083.7,1110.12,1338.79,1154.29,3504.88,3394.76,3466.47,3381.26,5205.4,3234.43,572.1,2850.24,602.41,863.5,973.17,1234.73,1260.86,1161.5,968.22,0.0,684.85,477.15,1121.24,1403.65,354.25,2250.96,1991.55,1911.73,4615.94,2012.01,1944.14,1853.79,1962.02,3696.25
3634,5516.77,15396.6,1551.4,1783.03,553.21,4864.9,3318.13,2968.88,2808.09,2841.06,2880.26,3004.11,2901.57,3092.31,2990.63,1752.9,1373.4,1711.44,1596.75,2094.52,1897.2,2215.1,2266.4,2165.83,2111.05,2113.12,1284.89,833.94,434.87,328.22,707.92,945.22,842.68,936.19,1062.64,845.69,829.69,625.34,351.96,306.99,2672.61,1185.38,1388.77,2499.03,4398.85,1217.43,1446.1,1261.6,2820.03,2709.91,2781.62,2696.41,4520.55,2549.58,977.72,1878.44,721.31,982.39,1092.07,1522.01,1532.0,1268.81,1075.53,1052.93,0.0,882.78,1240.13,1690.94,860.23,2358.27,2098.86,2019.04,3931.09,2119.32,2051.44,1961.1,2069.33,3011.39
3671,7333.73,17213.56,611.28,1602.21,378.66,6681.86,5135.09,4785.84,4625.05,4658.02,4697.22,4821.07,4718.53,4909.27,3001.69,1892.61,1513.12,1851.16,1736.46,1670.33,1502.04,1438.59,1489.89,1673.48,1618.69,1620.76,1424.61,1691.61,953.9,847.25,847.64,1084.93,982.4,1079.98,1178.13,985.4,943.71,417.64,650.1,1075.2,4489.57,2043.05,2246.44,1722.51,6215.81,1357.14,1585.82,1401.31,4636.99,4526.87,4598.58,4513.37,6337.51,4366.54,94.95,3097.26,943.56,694.18,652.82,581.89,591.88,328.69,788.4,356.46,931.87,0.0,565.12,750.82,163.75,1632.66,1322.35,1594.85,5748.05,1626.96,1559.09,1468.74,1481.86,4828.35
3673,6909.52,16789.35,283.79,1626.18,985.3,6257.65,4710.87,4361.63,4200.83,4233.81,4273.01,4396.85,4294.31,4485.06,4383.38,2377.97,1998.47,2336.51,2221.82,1694.3,1526.02,1462.56,1513.86,1697.45,1642.66,1644.73,1909.96,2176.97,1506.64,1399.99,1332.99,1570.29,1168.37,1103.95,1202.1,1470.76,967.68,1024.28,1276.28,1835.54,4065.35,2528.4,2731.8,1746.48,5791.6,1842.5,2071.17,1886.67,4212.77,4102.65,4174.36,4089.15,5913.29,3942.32,513.09,3582.62,519.35,269.96,228.61,254.4,280.54,424.11,812.38,963.1,1484.62,606.64,0.0,423.32,770.4,1656.63,1346.32,1618.82,5323.83,1650.93,1583.06,1492.71,1505.83,4404.14
3708,7191.93,17071.76,212.96,1811.87,1171.0,6540.06,4993.29,4644.04,4483.25,4516.22,4555.42,4679.27,4576.73,4767.47,4665.8,2563.66,2184.17,2522.21,2407.51,1879.99,1711.71,1648.25,1699.55,1883.14,1828.36,1830.42,2095.66,2362.66,1789.06,1682.4,1518.69,1755.98,1354.06,1289.65,1387.8,1656.45,1153.38,1209.97,1558.7,2021.23,4347.77,2714.1,2917.49,1932.18,6074.01,2028.2,2256.87,2072.36,4495.19,4385.07,4456.78,4371.57,6195.71,4224.74,698.79,3768.31,801.76,552.38,511.02,268.15,344.01,609.8,998.07,1148.79,1767.03,792.34,423.32,0.0,956.09,1842.33,1532.01,1804.52,5606.25,1836.63,1768.75,1678.41,1691.53,4686.55
3746,6325.74,16205.57,775.04,1799.84,255.76,5673.87,4127.1,3777.85,3617.06,3650.03,3689.23,3813.08,3710.54,3901.28,2878.78,1769.71,1390.21,1728.25,1613.56,2111.33,1914.01,1602.34,1653.64,2182.64,2127.86,2129.93,1301.7,1568.71,831.0,724.35,724.73,962.03,859.5,953.0,1079.45,862.5,846.5,267.15,527.2,952.29,3481.58,1920.14,2123.54,1886.27,5207.82,1234.24,1462.91,1278.41,3629.0,3518.88,3590.59,3505.38,5329.52,3358.55,258.7,2974.36,1107.32,857.93,816.58,745.64,755.63,492.44,1092.34,192.71,808.97,163.75,728.88,914.57,0.0,1796.41,1486.1,2035.85,4740.06,2136.13,2068.25,1977.91,2086.14,3820.36
3824,5564.59,11610.61,1741.55,540.36,2068.95,5664.84,4060.53,4293.13,3550.49,3583.47,2587.53,3164.15,3061.61,3252.35,1893.21,1379.82,962.72,513.52,813.95,608.48,440.19,729.06,384.85,192.44,380.29,474.5,1225.76,1884.45,2329.93,2223.27,1797.97,2005.85,1823.43,1312.45,1221.29,1640.24,1462.48,2141.08,2026.13,2373.88,3415.01,1307.98,2384.73,314.02,3420.17,1158.3,1386.97,1202.46,2854.35,2869.95,2941.66,2856.45,5320.48,3873.82,1547.94,1988.78,2073.83,1824.44,1783.09,1712.15,1722.14,1458.95,1307.17,2226.43,2307.9,1641.49,1695.39,1881.08,2033.73,0.0,552.39,533.0,4731.02,323.1,412.83,475.06,583.29,3753.8
6516,6092.59,11572.47,1410.58,316.25,1737.99,5440.72,3998.1,4230.7,3488.07,3521.04,2549.38,3126.0,3023.46,3214.21,1855.06,1155.7,738.61,704.53,589.84,384.37,216.08,152.63,167.54,387.52,332.73,334.8,1001.64,1660.33,1998.96,1892.31,1496.83,1781.73,829.51,736.01,644.85,808.37,1131.51,1810.11,1695.16,1999.37,3352.59,1083.87,2160.62,406.35,4974.68,934.18,1162.85,978.35,2816.2,2831.8,2903.52,2818.31,5096.37,3811.4,1216.97,1950.64,1742.86,1493.47,1452.12,1381.19,1391.18,1127.99,976.21,1895.47,1976.93,1310.52,1364.42,1550.11,1702.76,579.95,0.0,308.89,4506.91,341.0,273.13,182.78,195.9,3691.37
6519,6043.28,11523.16,1645.43,266.94,1810.48,5391.41,3948.79,4181.39,3438.76,3471.73,2500.07,3076.69,2974.15,3164.9,1805.75,1106.39,689.3,655.22,540.52,143.63,166.77,387.47,438.77,338.2,283.42,285.49,952.33,1611.02,2071.45,1938.6,1524.55,1732.42,1064.36,970.86,879.7,1366.82,1366.36,1882.6,1767.66,2100.45,3303.27,1034.56,2111.31,671.4,4925.37,884.87,1113.54,929.04,2766.89,2782.49,2854.21,2769.0,5047.06,3762.09,1451.82,1901.33,1977.71,1728.32,1686.96,1616.03,1626.02,1362.83,1211.05,1967.96,2049.43,1545.37,1599.27,1784.96,1775.25,530.64,271.23,0.0,4457.6,291.69,223.81,133.47,190.6,3642.06
